# File: UCD_trn_data_SSP1.csv
# Title: SSP1 UCD transportation database
# Units: Various
# Description: UC Davis transportation database for SSP1
# Source: Mishra et al. 2013
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnn 
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
India,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
India,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
India,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
India,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
India,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
India,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Passenger,LDV_4W,Multipurpose Vehicle,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
India,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Japan,Passenger,LDV_2W,Moped,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_2W,Moped,BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Japan,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Japan,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Japan,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Japan,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Japan,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Japan,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Japan,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Japan,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Japan,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Japan,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Korea,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Korea,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Korea,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Korea,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Korea,Passenger,LDV_4W,Large Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_4W,Large Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_4W,Large Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Korea,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Korea,Passenger,LDV_4W,Light Truck and SUV,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_4W,Light Truck and SUV,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Korea,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Latin America,Passenger,LDV_2W,Moped,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_2W,Moped,BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Latin America,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Latin America,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Latin America,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Latin America,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Latin America,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Latin America,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Latin America,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Latin America,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Latin America,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latin America,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Latin America,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Middle East,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Middle East,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Middle East,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Middle East,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Middle East,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Middle East,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Middle East,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Middle East,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Southeast Asia,Passenger,LDV_2W,Moped,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_2W,Moped,BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Southeast Asia,Passenger,LDV_2W,Scooter,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_2W,Scooter,BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Capital costs (infrastructure),2005$/veh,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Southeast Asia,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Southeast Asia,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Southeast Asia,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Southeast Asia,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (infrastructure),2005$/veh,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
Southeast Asia,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (infrastructure),2005$/veh,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,NG,Natural Gas,Capital costs (infrastructure),2005$/veh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
